,MSSubClass,LotArea,LotShape,LandSlope,OverallQual,OverallCond,ExterQual,ExterCond,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,HeatingQC,2ndFlrSF,LowQualFinSF,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageYrBlt,GarageCars,GarageQual,GarageCond,3SsnPorch,ScreenPorch,PoolArea,MiscVal,MoSold,bc_GrLivArea,has_pool,has_miscfeature,alley_access,MSSubClass_150,MSSubClass_160,MSSubClass_180,MSSubClass_190,MSSubClass_20,MSSubClass_30,MSSubClass_40,MSSubClass_45,MSSubClass_50,MSSubClass_60,MSSubClass_70,MSSubClass_75,MSSubClass_80,MSSubClass_85,MSSubClass_90,MSZoning_RH,MSZoning_RL,MSZoning_RM,Street_Pave,LandContour_HLS,LandContour_Low,LandContour_Lvl,Utilities_NoSewr,LotConfig_CulDSac,LotConfig_FR2,LotConfig_FR3,LotConfig_Inside,Neighborhood_SawyerW,Condition1_Feedr,Condition1_Norm,Condition1_PosA,Condition1_PosN,Condition1_RRAe,Condition1_RRAn,Condition1_RRNe,Condition1_RRNn,Condition2_Feedr,Condition2_Norm,Condition2_PosA,Condition2_PosN,Condition2_RRAe,Condition2_RRAn,Condition2_RRNn,BldgType_2fmCon,BldgType_Duplex,BldgType_Twnhs,BldgType_TwnhsE,HouseStyle_1.5Unf,HouseStyle_1Story,HouseStyle_2.5Fin,HouseStyle_2.5Unf,HouseStyle_2Story,HouseStyle_SFoyer,HouseStyle_SLvl,RoofStyle_Gable,RoofStyle_Gambrel,RoofStyle_Hip,RoofStyle_Mansard,RoofStyle_Shed,RoofMatl_Membran,RoofMatl_Metal,RoofMatl_Roll,RoofMatl_Tar&Grv,RoofMatl_WdShake,RoofMatl_WdShngl,Exterior1st_AsphShn,Exterior1st_BrkComm,Exterior1st_BrkFace,Exterior1st_CBlock,Exterior1st_CemntBd,Exterior1st_HdBoard,Exterior1st_ImStucc,Exterior1st_MetalSd,Exterior1st_Plywood,Exterior1st_PreCast,Exterior1st_Stucco,Exterior1st_VinylSd,Exterior1st_Wd Sdng,Exterior1st_WdShing,Exterior2nd_AsphShn,Exterior2nd_Brk Cmn,Exterior2nd_BrkFace,Exterior2nd_CBlock,Exterior2nd_CmentBd,Exterior2nd_HdBoard,Exterior2nd_ImStucc,Exterior2nd_MetalSd,Exterior2nd_Plywood,Exterior2nd_PreCast,Exterior2nd_Stone,Exterior2nd_Stucco,Exterior2nd_VinylSd,Exterior2nd_Wd Sdng,Exterior2nd_Wd Shng,MasVnrType_BrkFace,MasVnrType_None,MasVnrType_Stone,Foundation_CBlock,Foundation_PConc,Foundation_Slab,Foundation_Stone,Foundation_Wood,Heating_GasA,Heating_GasW,Heating_Grav,Heating_OthW,Heating_Wall,CentralAir_Y,Electrical_FuseF,Electrical_FuseP,Electrical_Mixed,Electrical_SBrkr,GarageType_Attchd,GarageType_Basment,GarageType_BuiltIn,GarageType_CarPort,GarageType_Detchd,GarageType_No,GarageFinish_No,GarageFinish_RFn,GarageFinish_Unf,PavedDrive_P,PavedDrive_Y,Fence_GdWo,Fence_MnPrv,Fence_MnWw,Fence_No,MoSold_10,MoSold_11,MoSold_12,MoSold_2,MoSold_3,MoSold_4,MoSold_5,MoSold_6,MoSold_7,MoSold_8,MoSold_9,SaleCondition_AdjLand,SaleCondition_Alloca,SaleCondition_Family,SaleCondition_Normal,SaleCondition_Partial,bc_LotArea,log_MasVnrArea,yeo_TotalBsmtSF,log_first_FlrSF,yeo_GarageArea,log_WoodDeckSF,log_OpenPorchSF,yeo_LotFrontage,log_EnclosedPorch,Neighborhood_NoRidge_NridgHt_Veenker_StoneBr,Neighborhood_Somerst_Timber,Neighborhood_ClearCr_CollgCr_Crawfor,Neighborhood_Greens_SawyerW_Blmngtn,Neighborhood_Gilbert_NWAmes,Neighborhood_Mitchel_NPkVill,Neighborhood_NAmes_SWISU_Sawyer,Neighborhood_BrkSide_Edwards_Blueste_OldTown_IDOTRR,has_wood_deck ,has_openporch,has_EnclosedPorch,house_age_,years_since_remodeled_,has_basement,has_finsished_basement
1790,20,9600,4,3,6,6,3,3,3,3,0,3,620.0,2,620.0,0.0,4,0,0,1.0,0.0,2,0,3,1,3,6,7,1,4,1958.0,1.0,3,3,0,0,0,0,4,8.880144393067052,False,False,False,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,55.05655052820541,5.214935757608986,338.7410746940788,7.397561535524052,140.0853316627052,5.66988092298052,0.0,35.34637450025126,0.0,False,False,False,False,False,False,True,False,True,False,False,51,21,True,True
384,20,19508,4,3,6,5,3,3,3,3,2,5,800.0,1,0.0,630.0,3,0,0,0.0,1.0,2,0,3,1,3,6,8,2,3,1974.0,2.0,3,3,0,0,0,0,7,8.69232421710014,False,False,False,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,69.79537419274337,4.976733742420574,378.92417310274374,7.265429723253953,187.95815213364466,4.770684624465665,4.6913478822291435,40.372187275017524,5.111987788356544,True,False,False,False,False,False,False,False,True,True,True,34,34,True,False
1787,160,2016,4,3,5,5,3,3,3,3,0,1,0.0,1,0.0,630.0,3,672,0,0.0,0.0,2,1,3,1,3,6,8,0,0,1970.0,2.0,3,3,0,0,0,0,4,8.559750098455853,False,False,False,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,32.26846759096924,5.720311776607412,198.78973514632168,6.4457198193855785,173.8547455248797,0.0,0.0,13.75462600560351,0.0,False,False,False,False,False,False,False,False,False,False,False,37,37,True,False
1081,50,3500,4,3,5,7,3,3,3,3,0,2,312.0,1,0.0,408.0,3,564,0,0.0,0.0,1,1,2,1,3,5,8,0,0,1948.0,1.0,3,3,0,0,0,0,4,8.54011919624192,False,False,True,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,39.06690375204821,0.0,220.83885784791423,6.579251212010101,105.79375382183011,0.0,3.58351893845611,24.524111984914725,0.0,False,False,False,False,False,False,False,True,False,True,False,62,59,True,False
2054,20,13001,3,3,6,5,3,3,3,3,1,5,492.0,4,121.0,1012.0,3,0,0,0.0,1.0,2,0,2,1,3,6,8,1,3,1971.0,2.0,3,3,0,0,0,0,9,8.468132536715753,False,False,False,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,60.95572603817929,5.176149732573829,418.98181237603336,7.106606137727303,324.51431376020895,0.0,0.0,50.807859538295645,5.521460917862246,False,False,False,False,True,False,False,False,False,False,True,36,36,True,True
2268,20,17500,4,2,6,5,3,3,3,3,2,2,784.0,4,435.0,91.0,5,0,0,1.0,0.0,1,1,3,1,3,6,8,2,4,1954.0,2.0,3,3,0,0,0,0,1,9.10228160669027,False,False,False,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,67.31616138517944,6.042632833682381,353.69013966414866,7.552762084214147,216.71291953629375,0.0,5.308267697401205,42.003724614378015,0.0,False,False,True,False,False,False,False,False,False,True,False,55,55,True,True
2230,190,7627,4,3,4,6,2,3,2,1,0,1,0.0,1,0.0,600.0,4,600,0,0.0,0.0,2,0,4,2,2,8,8,0,0,1920.0,0.0,0,0,0,0,0,0,10,8.939252586667896,False,False,False,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,50.94612983139827,0.0,191.29232424950482,7.00397413672268,0.0,0.0,0.0,29.36445729991204,5.003946305945459,False,False,False,False,False,False,False,True,False,False,True,89,59,True,False
1216,60,10179,3,3,6,5,3,3,4,3,0,5,847.0,1,0.0,98.0,5,663,0,0.0,0.0,2,1,3,1,3,7,8,1,3,1997.0,2.0,3,3,0,0,0,0,7,8.859026027156368,False,False,False,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,56.15181930455758,0.0,273.5568473533731,6.851184927493743,183.4974849769752,5.53338948872752,3.4339872044851463,38.05264618669602,0.0,False,False,False,False,True,False,False,False,True,True,False,12,12,True,False
238,30,6292,4,3,6,5,3,3,4,3,1,3,384.0,1,0.0,384.0,3,0,0,0.0,0.0,1,0,2,1,3,4,8,0,0,1925.0,1.0,2,3,0,0,0,0,4,7.863358355476898,False,False,False,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,47.73222894440496,0.0,232.35251112206217,6.672032945461067,75.81971514803068,0.0,4.955827057601261,25.286793167264346,0.0,False,False,False,False,False,False,True,False,False,True,False,78,58,True,False
2553,20,13070,4,3,5,5,3,3,3,3,0,3,308.0,1,0.0,323.0,3,0,0,0.0,0.0,1,0,2,1,3,5,8,0,0,1951.0,2.0,3,3,0,255,0,0,10,8.338079665840793,False,False,False,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,61.06383381475502,0.0,199.0383052315675,7.013915474810528,186.68614124996066,0.0,0.0,30.803659333427245,0.0,False,False,False,False,False,False,True,False,False,False,False,58,58,True,False
1623,20,9764,3,3,5,7,3,3,3,3,0,4,702.0,1,0.0,192.0,5,0,0,1.0,0.0,1,0,3,1,4,5,8,0,0,1967.0,2.0,3,3,0,0,0,0,5,8.034186313440326,False,False,False,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,55.37125152729413,0.0,261.8698116608158,6.795705775173514,177.08211906845386,0.0,0.0,27.163588916930486,0.0,False,False,False,False,False,False,True,False,False,False,False,41,5,True,False
1688,20,8076,3,3,6,6,3,3,4,3,0,6,705.0,1,0.0,455.0,4,0,0,0.0,1.0,2,0,3,1,3,6,8,1,3,1993.0,2.0,3,3,0,144,0,0,7,8.408145918718633,False,False,False,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,51.94015937194308,4.727387818712341,321.4312718276804,7.063903961472068,161.46345484811178,0.0,3.295836866004329,29.90666036374912,0.0,False,False,False,False,True,False,False,False,False,True,False,13,12,True,False
2061,20,11600,4,3,6,5,3,3,3,3,0,3,565.0,1,0.0,818.0,3,0,0,0.0,0.0,1,1,3,1,3,7,8,0,0,1960.0,1.0,3,3,0,0,0,0,4,8.645008189216357,False,False,False,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,58.670678432655265,5.170483995038151,369.0974493267499,7.232010331664759,124.25710492549855,0.0,3.828641396489095,35.34637450025126,0.0,False,False,False,False,False,False,True,False,False,True,False,46,46,True,False
2534,85,7400,3,3,5,5,3,3,4,3,2,2,104.0,5,956.0,0.0,3,0,0,1.0,0.0,1,0,2,1,3,5,8,0,0,1984.0,2.0,3,3,0,0,0,0,3,8.355600389761099,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,50.42833696505131,0.0,299.42620803223673,7.026426808699636,194.91997087221594,5.187385805840755,0.0,32.57397198464001,0.0,False,False,False,False,False,False,True,False,True,False,False,24,24,True,True
515,50,7288,4,3,5,7,4,4,3,1,0,1,0.0,1,0.0,936.0,5,665,0,0.0,0.0,2,0,3,1,3,6,8,0,0,1925.0,0.0,0,0,176,0,0,0,9,8.852809964591005,False,False,False,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,50.16886597454866,0.0,271.5045151709929,6.841615476477592,0.0,0.0,0.0,24.524111984914725,0.0,False,False,False,False,False,False,False,True,False,False,False,82,4,True,False
965,60,14067,4,3,6,5,3,3,4,3,0,5,504.0,1,0.0,332.0,4,858,0,1.0,0.0,2,1,3,1,4,7,8,0,0,1991.0,2.0,3,3,0,0,0,0,9,8.94595742644194,False,False,False,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,62.5842108177697,5.272999558563747,248.40218485406555,6.7464121285733745,166.0528557419659,0.0,3.713572066704308,29.90666036374912,0.0,False,False,False,False,True,False,False,False,False,True,False,17,17,True,False
2380,60,7500,4,3,7,5,3,3,3,3,0,1,0.0,1,0.0,994.0,4,776,0,0.0,0.0,2,1,3,1,4,7,8,1,3,1999.0,2.0,3,3,0,0,0,0,6,9.023370774373086,False,False,False,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,50.6577549743742,0.0,284.6580135975005,6.93537044601511,174.5012963293032,4.948759890378168,4.110873864173311,28.270628470312467,0.0,False,False,False,False,True,False,False,False,True,True,False,11,11,True,False
2486,30,10914,4,3,3,3,3,2,3,3,1,1,0.0,1,0.0,715.0,2,0,0,0.0,0.0,1,0,2,1,3,4,8,0,0,1967.0,2.0,2,3,0,112,0,0,8,7.726310626422998,False,False,True,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,57.482636778468674,0.0,219.63015890916708,6.5722825426940075,242.2287038290101,0.0,0.0,28.270628470312467,4.330733340286331,False,False,False,False,False,False,True,False,False,False,True,77,56,True,False
1206,50,6120,4,3,5,6,3,2,3,3,0,1,0.0,1,0.0,927.0,3,472,0,0.0,0.0,1,1,3,1,3,5,8,0,0,1995.0,2.0,3,3,0,0,0,0,4,8.796595499950012,False,False,False,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,47.28528638746079,0.0,269.4479228331771,6.9726062513017535,216.71291953629375,4.727387818712341,0.0,24.906347299243382,0.0,False,False,False,False,False,False,False,True,True,False,False,73,59,True,False
640,120,4045,4,3,7,5,4,3,4,3,2,6,1070.0,1,0.0,286.0,5,0,0,1.0,0.0,2,0,2,1,4,6,8,1,4,2006.0,3.0,3,3,0,0,0,0,10,8.76011938801873,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,41.05709142745976,3.828641396489095,363.4197966360904,7.313220387090301,238.62219085590075,5.087596335232384,3.044522437723423,25.665491498607746,0.0,False,False,False,True,False,False,False,False,True,True,False,0,0,True,False
62,120,3830,3,3,6,5,4,3,4,3,0,1,0.0,1,0.0,1726.0,5,0,0,0.0,0.0,2,1,2,1,4,6,8,1,4,2008.0,2.0,3,3,0,0,0,0,1,8.960106555399527,False,False,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,40.29520250716749,5.638354669333745,439.3169368656974,7.453561871643373,212.086332273083,0.0,5.541263545158426,32.924431198975604,0.0,False,True,False,False,False,False,False,False,False,True,False,1,1,True,False
2342,20,3182,4,3,7,5,4,3,4,3,2,1,0.0,1,0.0,1266.0,5,0,0,0.0,0.0,2,0,2,1,4,6,8,1,4,2007.0,2.0,3,3,0,0,0,0,3,8.520224526478659,False,False,False,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,37.806131097732354,2.833213344056216,344.31431372633097,7.143617602704121,156.84439514199954,4.61512051684126,2.833213344056216,21.79441899048441,0.0,False,False,False,True,False,False,False,False,True,True,False,1,1,True,False
2321,120,5950,3,2,8,5,4,3,4,3,3,6,319.0,1,0.0,1018.0,4,0,0,1.0,0.0,2,0,2,1,4,5,8,1,3,1989.0,2.0,3,3,0,0,0,0,4,8.597192588389102,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,46.83504652629838,0.0,359.4097949721232,7.198183577101943,180.93752026799237,0.0,4.30406509320417,30.086719042903532,5.043425116919247,True,False,False,False,False,False,False,False,False,True,True,19,19,True,False
1753,20,10637,4,3,8,5,4,3,5,3,3,6,1288.0,1,0.0,417.0,5,0,0,1.0,0.0,2,0,3,1,4,7,8,1,4,2007.0,3.0,3,3,0,0,0,0,9,8.953464747475175,False,False,False,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,56.98847987280977,5.820082930352362,435.1104694047309,7.4489161025442,290.9763903204032,5.342334251964811,3.8066624897703196,35.00360872335617,0.0,False,False,True,False,False,False,False,False,True,True,False,2,1,True,False
