,GrLivArea,SalePrice,MSSubClass,MSZoning,LotFrontage,LotArea,Street,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,Fence,MiscVal,MoSold,YrSold,SaleType,SaleCondition,log_price,bc_GrLivArea,has_pool,has_miscfeature,alley_access,BldgType_2fmCon,BldgType_Duplex,BldgType_Twnhs,BldgType_TwnhsE,HouseStyle_1.5Unf,HouseStyle_1Story,HouseStyle_2.5Fin,HouseStyle_2.5Unf,HouseStyle_2Story,HouseStyle_SFoyer,HouseStyle_SLvl,PavedDrive_P,PavedDrive_Y,MoSold_10,MoSold_11,MoSold_12,MoSold_2,MoSold_3,MoSold_4,MoSold_5,MoSold_6,MoSold_7,MoSold_8,MoSold_9,MSSubClass_60,MSSubClass_50,MSSubClass_30
722,1573,177000,160,FV,24.0,2117,Pave,4,Lvl,AllPub,Inside,3,Somerst,Norm,Norm,Twnhs,2Story,6,5,2000,2000,Gable,CompShg,MetalSd,MetalSd,BrkFace,216.0,4,3,PConc,4,3,0,6,417.0,1,0.0,339.0,756.0,GasA,5,Y,SBrkr,769,804,0,0.0,0.0,2,1,3,1,4,4,8,0,0,Detchd,2000.0,Unf,2.0,440.0,3,3,Y,0,32,0,0,0,0,No,0,9,2007,WD ,Normal,12.083905011555967,9.21684082565822,False,False,False,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2069,1346,112000,50,RL,70.0,11767,Pave,4,Lvl,AllPub,Inside,3,Edwards,Norm,Norm,1Fam,2Story,4,7,1910,2000,Gable,CompShg,MetalSd,HdBoard,None,0.0,3,3,CBlock,2,3,0,1,0.0,1,0.0,560.0,560.0,GasA,4,N,SBrkr,796,550,0,0.0,0.0,1,1,2,1,3,6,6,0,0,Detchd,1950.0,Unf,1.0,384.0,2,3,Y,168,24,0,0,0,0,GdWo,0,5,2007,WD ,Normal,11.626254150277232,8.97738888435204,False,False,False,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
2360,1294,179200,20,RL,,7153,Pave,4,Lvl,AllPub,Inside,3,SawyerW,Norm,Norm,1Fam,1Story,6,5,1991,1991,Gable,CompShg,HdBoard,HdBoard,BrkFace,88.0,3,3,CBlock,4,3,0,6,1200.0,1,0.0,78.0,1278.0,GasA,4,Y,SBrkr,1294,0,0,1.0,0.0,2,0,3,1,4,6,8,0,0,Attchd,1991.0,RFn,2.0,496.0,3,3,Y,112,51,0,0,0,0,GdWo,0,6,2008,WD ,Normal,12.096257779522967,8.917201871760104,False,False,False,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1706,1587,167300,20,RL,85.0,10667,Pave,4,Lvl,AllPub,Inside,3,NAmes,Norm,Norm,1Fam,1Story,6,6,1971,1971,Gable,CompShg,MetalSd,MetalSd,BrkFace,302.0,3,3,CBlock,3,3,0,4,838.0,1,0.0,749.0,1587.0,GasA,3,Y,SBrkr,1587,0,0,0.0,0.0,2,0,3,1,3,7,8,1,4,Attchd,1971.0,Unf,2.0,525.0,3,3,Y,0,44,0,0,0,0,No,0,3,2007,WD ,Normal,12.027543886974914,9.230521270698674,False,False,False,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2524,960,144900,20,RL,94.0,9239,Pave,4,Lvl,AllPub,Inside,3,Sawyer,Feedr,Norm,1Fam,1Story,5,8,1963,2003,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,4,CBlock,3,3,0,6,634.0,1,0.0,326.0,960.0,GasA,5,Y,SBrkr,960,0,0,1.0,0.0,1,0,3,1,4,6,8,0,0,Attchd,1963.0,Fin,1.0,300.0,3,3,Y,168,0,0,0,0,0,No,0,5,2008,WD ,Normal,11.883799128308773,8.465629936907348,False,False,False,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
996,1576,197000,60,FV,65.0,8125,Pave,4,Lvl,AllPub,Inside,3,Somerst,Norm,Norm,1Fam,2Story,7,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4,4,0,1,0.0,1,0.0,770.0,770.0,GasA,5,Y,SBrkr,778,798,0,0.0,0.0,2,1,3,1,4,6,8,0,0,Attchd,2006.0,RFn,2.0,614.0,3,3,Y,0,50,0,0,0,0,No,0,8,2006,New,Partial,12.190959007720126,9.219781968283163,False,False,False,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
1950,1040,163000,20,RL,77.0,11500,Pave,3,Lvl,AllPub,Inside,3,NAmes,Norm,Norm,1Fam,1Story,6,4,1967,1967,Gable,CompShg,HdBoard,HdBoard,None,0.0,2,3,CBlock,3,2,0,4,872.0,3,60.0,108.0,1040.0,GasA,4,Y,SBrkr,1040,0,0,1.0,0.0,1,0,3,1,3,6,7,1,1,Attchd,1967.0,RFn,2.0,480.0,3,3,Y,0,0,156,0,0,0,MnPrv,0,5,2009,WD ,Normal,12.0015054797889,8.585915478191833,False,False,False,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
574,2526,290000,60,RL,92.0,10120,Pave,4,Lvl,AllPub,Inside,3,NoRidge,Norm,Norm,1Fam,2Story,8,5,1994,1994,Hip,CompShg,VinylSd,VinylSd,BrkFace,391.0,4,3,PConc,4,3,0,6,740.0,1,0.0,425.0,1165.0,GasA,5,Y,SBrkr,1203,1323,0,1.0,0.0,2,1,4,1,4,8,8,1,3,Attchd,1994.0,RFn,3.0,844.0,3,3,Y,309,78,0,0,0,0,No,0,12,2006,WD ,Normal,12.577636201962656,9.958239979194152,False,False,False,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
34,1269,155000,20,RL,70.0,7931,Pave,4,Lvl,AllPub,Inside,3,NAmes,Norm,Norm,1Fam,1Story,5,6,1960,1960,Gable,CompShg,BrkFace,Wd Sdng,None,0.0,3,3,CBlock,3,3,0,4,374.0,2,532.0,363.0,1269.0,GasA,3,Y,FuseA,1269,0,0,0.0,0.0,1,1,3,1,3,6,8,1,2,Detchd,1964.0,Unf,1.0,308.0,3,3,Y,0,0,0,0,0,0,No,0,6,2008,WD ,Normal,11.951180395901384,8.887451118612384,False,False,False,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
489,2728,437154,60,RL,56.0,20431,Pave,2,Lvl,AllPub,Inside,3,NridgHt,Norm,Norm,1Fam,2Story,9,5,2005,2006,Hip,CompShg,CemntBd,CmentBd,BrkFace,870.0,5,3,PConc,5,3,0,6,1410.0,1,0.0,438.0,1848.0,GasA,5,Y,SBrkr,1848,880,0,1.0,0.0,2,1,4,1,5,10,8,2,5,Attchd,2006.0,Fin,3.0,706.0,3,3,Y,0,0,0,0,0,0,No,0,4,2006,New,Partial,12.988040814744458,10.08062673235261,False,False,False,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
2298,2299,204000,60,RL,60.0,7500,Pave,4,Lvl,AllPub,Inside,3,Gilbert,Norm,Norm,1Fam,2Story,6,5,1999,2003,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,3,PConc,4,3,0,1,0.0,1,0.0,938.0,938.0,GasA,5,Y,SBrkr,957,1342,0,0.0,0.0,3,1,5,1,3,7,8,1,3,Attchd,1999.0,Fin,2.0,482.0,3,3,Y,188,30,0,0,0,0,No,0,8,2007,WD ,Normal,12.225875272826354,9.809194939893649,False,False,False,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
2570,1040,129500,20,RL,70.0,11200,Pave,4,Lvl,AllPub,Inside,3,Sawyer,Norm,Norm,1Fam,1Story,5,5,1965,1965,Hip,CompShg,HdBoard,HdBoard,None,0.0,3,3,CBlock,3,3,0,3,906.0,1,0.0,134.0,1040.0,GasA,5,Y,SBrkr,1040,0,0,1.0,0.0,1,0,3,1,3,5,8,0,0,Detchd,1965.0,Unf,1.0,384.0,3,3,Y,0,0,0,0,0,0,No,0,2,2008,WD ,Normal,11.771436160121729,8.585915478191833,False,False,False,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2335,987,118000,160,RM,21.0,1680,Pave,4,Lvl,AllPub,Inside,3,BrDale,Norm,Norm,Twnhs,2Story,6,8,1972,2007,Gable,CompShg,HdBoard,HdBoard,BrkFace,510.0,3,3,CBlock,3,3,0,5,162.0,1,0.0,321.0,483.0,GasA,4,Y,SBrkr,483,504,0,0.0,0.0,1,1,2,1,4,5,8,0,0,Detchd,1972.0,Unf,1.0,264.0,3,3,Y,250,0,0,0,0,0,No,0,5,2009,WD ,Normal,11.678439903447801,8.507247548926681,False,False,False,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2123,1405,173000,120,RL,48.0,3480,Pave,4,Lvl,AllPub,Inside,3,NridgHt,Norm,Norm,TwnhsE,1Story,7,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,Stone,163.0,4,3,PConc,4,3,0,1,0.0,1,0.0,1405.0,1405.0,GasA,5,Y,SBrkr,1405,0,0,0.0,0.0,2,0,2,1,4,6,8,1,3,Attchd,2003.0,RFn,2.0,478.0,3,3,Y,148,36,0,0,0,0,No,0,11,2009,WD ,Normal,12.061046873479915,9.043083397822322,False,False,False,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
119,907,109008,20,RL,77.0,8593,Pave,3,Lvl,AllPub,Inside,3,NAmes,Norm,Norm,1Fam,1Story,4,6,1957,1957,Hip,CompShg,MetalSd,MetalSd,None,0.0,3,3,CBlock,3,3,0,3,288.0,1,0.0,619.0,907.0,GasA,5,Y,SBrkr,907,0,0,0.0,0.0,1,0,3,1,3,5,8,0,0,Detchd,1964.0,Unf,1.0,352.0,3,3,Y,0,0,0,0,0,0,No,0,7,2008,WD ,Normal,11.59917655301345,8.380630214024047,False,False,False,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1259,1920,170000,80,RL,102.0,10192,Pave,3,Lvl,AllPub,Inside,3,NWAmes,Norm,Norm,1Fam,SLvl,7,6,1968,1992,Gable,CompShg,MetalSd,MetalSd,BrkFace,143.0,3,3,CBlock,3,3,0,1,0.0,1,0.0,570.0,570.0,GasA,4,Y,SBrkr,1222,698,0,0.0,0.0,3,0,4,1,4,8,8,1,3,Attchd,1968.0,RFn,2.0,487.0,3,3,Y,0,98,0,0,0,0,GdPrv,0,9,2006,WD ,Normal,12.043553716032399,9.52634303933349,False,False,False,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1738,2127,238000,60,RL,103.0,13125,Pave,3,Lvl,AllPub,Corner,3,SawyerW,Norm,Norm,1Fam,2Story,7,5,1991,1991,Gable,CompShg,HdBoard,HdBoard,None,0.0,4,3,PConc,5,3,1,4,48.0,6,634.0,422.0,1104.0,GasA,5,Y,SBrkr,912,1215,0,1.0,0.0,2,1,4,1,4,8,8,1,3,Attchd,1991.0,RFn,3.0,833.0,3,3,Y,72,192,224,0,0,0,GdPrv,0,11,2007,WD ,Normal,12.380025952653611,9.686732660042102,False,False,False,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2363,1003,142500,80,RL,37.0,7937,Pave,3,Lvl,AllPub,CulDSac,3,Mitchel,Norm,Norm,1Fam,SLvl,6,6,1984,1984,Gable,CompShg,HdBoard,HdBoard,None,0.0,3,3,CBlock,3,3,2,6,819.0,1,0.0,184.0,1003.0,GasA,3,Y,SBrkr,1003,0,0,1.0,0.0,1,0,3,1,3,6,8,0,0,Detchd,1984.0,Unf,2.0,588.0,3,3,Y,120,0,0,0,0,0,GdPrv,0,3,2006,WD ,Normal,11.867097278690842,8.531407098428785,False,False,False,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
696,1728,125000,90,RM,70.0,9100,Pave,4,Lvl,AllPub,Inside,3,Sawyer,RRAe,Norm,Duplex,1Story,5,5,1963,1963,Gable,CompShg,HdBoard,HdBoard,BrkFace,336.0,3,3,CBlock,3,3,0,3,1332.0,1,0.0,396.0,1728.0,GasA,3,Y,SBrkr,1728,0,0,1.0,0.0,2,0,6,2,3,10,8,0,0,Detchd,1963.0,Unf,2.0,504.0,3,3,Y,0,0,0,0,0,0,No,0,11,2006,ConLI,Abnorml,11.736069016284437,9.362303851828226,False,False,False,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1287,1196,144000,20,RL,60.0,10044,Pave,3,Low,AllPub,CulDSac,3,Edwards,Norm,Norm,1Fam,1Story,5,6,1968,1968,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,CBlock,4,3,3,5,1070.0,1,0.0,126.0,1196.0,GasA,3,Y,SBrkr,1196,0,0,1.0,0.0,1,0,3,1,3,6,8,0,0,Attchd,1968.0,RFn,1.0,336.0,3,3,Y,257,0,168,0,0,0,MnPrv,0,6,2010,WD ,Normal,11.877568578558138,8.797311141468564,False,False,False,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1315,980,135500,80,RL,75.0,9750,Pave,4,Lvl,AllPub,Inside,3,NAmes,Norm,Norm,1Fam,SLvl,5,5,1967,1967,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,3,PConc,3,3,2,5,400.0,3,480.0,100.0,980.0,GasA,4,Y,SBrkr,980,0,0,0.0,0.0,2,0,3,1,3,6,8,0,0,Attchd,1967.0,Fin,1.0,384.0,3,3,Y,68,0,0,0,0,0,No,0,10,2006,WD ,Normal,11.816726919301892,8.496561651347527,False,False,False,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1476,1632,173000,60,RL,,9130,Pave,4,Lvl,AllPub,Inside,3,NWAmes,Feedr,Norm,1Fam,2Story,6,8,1966,2000,Hip,CompShg,HdBoard,HdBoard,BrkFace,252.0,3,3,CBlock,3,3,0,6,400.0,3,64.0,336.0,800.0,GasA,4,Y,SBrkr,800,832,0,0.0,1.0,1,1,4,1,4,7,8,0,0,Attchd,1966.0,Unf,2.0,484.0,3,3,Y,0,40,0,0,0,0,No,0,7,2008,WD ,Normal,12.061046873479915,9.273737594197014,False,False,False,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
54,1200,179000,90,RL,60.0,10800,Pave,4,Lvl,AllPub,Inside,3,Edwards,Norm,Norm,Duplex,1Story,5,5,1987,1988,Gable,CompShg,Plywood,Plywood,None,0.0,3,3,CBlock,4,4,3,6,1200.0,1,0.0,0.0,1200.0,GasA,3,Y,SBrkr,1200,0,0,3.0,0.0,3,0,3,1,3,5,8,0,0,No,,No,0.0,0.0,0,0,Y,120,0,0,0,0,0,No,0,3,2009,WD ,Alloca,12.095141084822892,8.802382705853908,False,False,False,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2297,1183,120000,50,RM,50.0,6000,Pave,4,Lvl,AllPub,Inside,3,OldTown,Norm,Norm,1Fam,1.5Fin,3,7,1948,2002,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,4,CBlock,3,3,0,5,331.0,1,0.0,318.0,649.0,GasA,5,Y,SBrkr,679,504,0,0.0,0.0,1,1,2,1,3,6,8,0,0,Detchd,1981.0,Unf,1.0,308.0,3,3,Y,0,176,0,0,0,0,No,0,6,2007,WD ,Normal,11.695247021764184,8.780717607200886,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
1678,998,89500,20,RL,,9000,Pave,4,Lvl,AllPub,Inside,3,Sawyer,Norm,Norm,1Fam,1Story,4,7,1945,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,2,3,Slab,0,0,0,0,0.0,0,0.0,0.0,0.0,GasA,3,N,FuseA,998,0,0,0.0,0.0,1,0,3,1,3,5,6,0,0,2Types,1952.0,Unf,2.0,460.0,2,3,Y,0,0,140,0,0,0,No,0,5,2007,WD ,Normal,11.401993904262946,8.523896435078584,False,False,False,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
730,1787,275000,20,RL,,14781,Pave,2,Lvl,AllPub,CulDSac,3,CollgCr,Norm,Norm,1Fam,1Story,8,5,2001,2002,Hip,CompShg,VinylSd,VinylSd,BrkFace,178.0,4,3,PConc,4,3,3,1,0.0,1,0.0,1753.0,1753.0,GasA,5,Y,SBrkr,1787,0,0,0.0,0.0,2,0,3,1,4,7,8,1,3,Attchd,2001.0,RFn,3.0,748.0,3,3,Y,198,150,0,0,0,0,No,0,8,2006,WD ,Normal,12.524526376648708,9.41446502016568,False,False,False,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1265,1501,176500,160,FV,24.0,2280,Pave,4,Lvl,AllPub,Inside,3,Somerst,Norm,Norm,Twnhs,2Story,6,5,1999,1999,Gable,CompShg,MetalSd,MetalSd,BrkFace,342.0,3,3,PConc,4,3,0,6,565.0,1,0.0,179.0,744.0,GasA,4,Y,SBrkr,757,744,0,1.0,0.0,2,1,3,1,3,6,8,1,3,Detchd,1999.0,Unf,2.0,440.0,3,3,Y,0,0,0,0,0,0,No,0,9,2007,WD ,Normal,12.081076155355488,9.144621870368669,False,False,True,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1984,2014,275000,20,RL,,15676,Pave,3,Low,AllPub,Inside,3,Veenker,Norm,Norm,1Fam,1Story,8,8,1980,1980,Gable,CompShg,VinylSd,VinylSd,BrkFace,115.0,4,4,CBlock,4,4,3,5,1733.0,3,92.0,189.0,2014.0,GasA,4,Y,SBrkr,2014,0,0,1.0,0.0,2,0,2,1,4,6,4,2,4,Attchd,1980.0,RFn,3.0,864.0,3,3,Y,462,0,0,255,0,0,MnPrv,0,4,2009,WD ,Normal,12.524526376648708,9.60109740635669,False,False,False,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1132,1425,180500,20,RL,100.0,10175,Pave,3,Lvl,AllPub,Inside,3,NAmes,Norm,Norm,1Fam,1Story,6,5,1964,1964,Gable,CompShg,HdBoard,Plywood,BrkFace,272.0,3,3,CBlock,3,3,0,4,490.0,1,0.0,935.0,1425.0,GasA,4,Y,SBrkr,1425,0,0,0.0,0.0,2,0,3,1,3,7,8,1,4,Attchd,1964.0,RFn,2.0,576.0,3,3,Y,0,0,0,407,0,0,No,0,7,2008,WD ,Normal,12.103486056755072,9.06476453772482,False,False,False,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2040,2223,244000,20,RL,95.0,13651,Pave,3,Lvl,AllPub,Inside,3,NAmes,Norm,Norm,1Fam,1Story,7,6,1973,1973,Gable,CompShg,Plywood,Plywood,BrkFace,1115.0,3,4,CBlock,4,3,3,5,1880.0,1,0.0,343.0,2223.0,GasA,5,Y,SBrkr,2223,0,0,1.0,0.0,2,0,3,1,3,8,8,2,4,Attchd,1973.0,Fin,2.0,516.0,3,3,Y,300,0,0,0,0,0,No,0,2,2007,WD ,Normal,12.404923504275338,9.756185227444613,False,False,False,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1117,1548,146000,160,RL,24.0,2308,Pave,4,Lvl,AllPub,FR2,3,NPkVill,Norm,Norm,TwnhsE,2Story,6,5,1976,1976,Gable,CompShg,Plywood,Brk Cmn,None,0.0,3,3,CBlock,4,3,0,5,306.0,1,0.0,498.0,804.0,GasA,3,Y,SBrkr,804,744,0,0.0,0.0,2,1,3,1,3,7,8,1,3,Detchd,1976.0,RFn,2.0,440.0,3,3,Y,108,0,0,0,0,0,No,0,9,2009,WD ,Normal,11.891361900690473,9.192123962445335,False,False,False,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1831,796,55000,30,RM,40.0,3636,Pave,4,Lvl,AllPub,Inside,3,IDOTRR,Norm,Norm,1Fam,1Story,4,4,1922,1950,Gable,CompShg,AsbShng,AsbShng,None,0.0,3,3,BrkTil,3,2,0,1,0.0,1,0.0,796.0,796.0,GasA,2,N,SBrkr,796,0,0,0.0,0.0,1,0,2,1,3,5,8,0,0,No,,No,0.0,0.0,0,0,N,0,0,100,0,0,0,MnPrv,0,1,2008,WD ,Normal,10.915088464214607,8.186319955816757,False,False,False,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
962,2668,412500,60,RL,110.0,13688,Pave,3,Lvl,AllPub,Inside,3,NridgHt,Norm,Norm,1Fam,2Story,9,5,2003,2004,Gable,CompShg,VinylSd,VinylSd,BrkFace,664.0,4,3,PConc,5,3,2,6,1016.0,1,0.0,556.0,1572.0,GasA,5,Y,SBrkr,1572,1096,0,1.0,0.0,2,1,3,1,5,10,8,2,4,BuiltIn,2003.0,Fin,3.0,726.0,3,3,Y,400,0,0,0,0,0,No,0,3,2008,WD ,Normal,12.929991484756872,10.045189792978457,False,False,False,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1560,1299,183500,85,RL,,12150,Pave,3,Bnk,AllPub,CulDSac,3,Mitchel,Norm,Norm,1Fam,SFoyer,6,6,1979,1979,Gable,CompShg,HdBoard,Wd Shng,None,0.0,3,3,CBlock,4,3,2,6,1001.0,1,0.0,0.0,1001.0,GasA,3,Y,SBrkr,1299,0,0,1.0,0.0,2,0,2,1,4,5,8,1,1,BuiltIn,1979.0,RFn,2.0,486.0,3,3,Y,84,0,222,0,0,0,MnPrv,0,1,2007,WD ,Normal,12.119969946476761,8.923087055055007,False,False,False,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1875,2032,300000,20,RL,,23730,Pave,2,Lvl,AllPub,Inside,3,Mitchel,Norm,Norm,1Fam,1Story,7,5,1996,1997,Gable,CompShg,MetalSd,MetalSd,BrkFace,668.0,4,3,PConc,5,3,1,6,700.0,1,0.0,1140.0,1840.0,GasA,5,Y,SBrkr,2032,0,0,1.0,0.0,3,0,3,1,4,7,8,0,0,Attchd,1996.0,Fin,3.0,786.0,3,3,Y,0,46,192,0,0,0,No,0,9,2008,WD ,Normal,12.611537753638338,9.615036539058854,False,False,False,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2474,984,126000,20,RL,,9308,Pave,3,Lvl,AllPub,CulDSac,3,Sawyer,RRNe,Norm,1Fam,1Story,5,5,1965,1965,Gable,CompShg,HdBoard,HdBoard,None,0.0,3,3,CBlock,3,3,0,3,554.0,1,0.0,430.0,984.0,GasA,3,Y,SBrkr,984,0,0,0.0,0.0,1,0,3,1,3,5,8,0,0,Attchd,1965.0,Unf,1.0,310.0,3,3,Y,0,0,0,0,0,0,MnPrv,0,7,2006,WD ,Normal,11.744037185933616,8.502676639484983,False,False,False,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1409,2008,225000,20,RL,78.0,7800,Pave,4,Bnk,AllPub,Inside,2,Edwards,Norm,Norm,1Fam,2Story,5,8,1948,2002,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,4,CBlock,3,4,0,6,603.0,1,0.0,293.0,896.0,GasA,5,Y,SBrkr,1112,896,0,1.0,0.0,3,0,3,1,5,8,8,0,0,Attchd,1948.0,Unf,1.0,230.0,3,3,Y,103,0,0,0,0,0,No,0,8,2006,WD ,Normal,12.323855681186558,9.596424967589172,False,False,False,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1028,1441,148500,160,RL,24.0,2289,Pave,4,Lvl,AllPub,Inside,3,NPkVill,Norm,Norm,Twnhs,2Story,6,6,1978,1978,Gable,CompShg,Plywood,Brk Cmn,None,0.0,3,3,CBlock,3,3,0,5,311.0,1,0.0,544.0,855.0,GasA,3,Y,SBrkr,855,586,0,0.0,0.0,2,1,3,1,3,7,8,1,3,Attchd,1978.0,Unf,2.0,440.0,3,3,Y,28,0,0,0,0,0,No,0,4,2009,WD ,Normal,11.908340237224891,9.081904252849844,False,False,False,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
308,2063,315000,20,RL,,10750,Pave,3,Lvl,AllPub,CulDSac,3,NoRidge,Norm,Norm,1Fam,1Story,8,5,1994,1995,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,634.0,4,3,PConc,4,3,2,4,236.0,6,1526.0,262.0,2024.0,GasA,5,Y,SBrkr,2063,0,0,1.0,0.0,2,0,3,1,4,7,8,2,4,Attchd,1994.0,Fin,3.0,815.0,3,3,Y,182,56,0,0,0,0,No,0,6,2009,WD ,Normal,12.66032791780777,9.638772683370455,False,False,False,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2371,912,80500,50,RM,52.0,6240,Pave,4,Lvl,AllPub,Inside,3,BrkSide,Norm,Norm,1Fam,1.5Fin,4,5,1947,1950,Gable,CompShg,AsbShng,AsbShng,None,0.0,3,3,Slab,0,0,0,0,0.0,0,0.0,0.0,0.0,GasA,4,N,SBrkr,672,240,0,0.0,0.0,1,0,2,1,3,3,8,0,0,No,,No,0.0,0.0,0,0,N,0,0,0,0,0,0,No,0,7,2006,WD ,Normal,11.296012463406655,8.388846028585878,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
