,ExterCond,Fireplaces,BsmtQual,GarageCars,BsmtFinType1,BsmtUnfSF,MSSubClass_50,years_since_remodeled_,BsmtFullBath,MSSubClass_60,HouseStyle_SFoyer,LotArea,TotRmsAbvGrd,log_OpenPorchSF,BsmtFinType2,BldgType_TwnhsE,MSSubClass,yeo_GarageArea,MiscVal,FullBath,BedroomAbvGr,BsmtCond,MSSubClass_30,HouseStyle_2Story,house_age_,KitchenQual,HeatingQC,2ndFlrSF,log_MasVnrArea,FireplaceQu,log_WoodDeckSF,BsmtFinSF2,PavedDrive_Y,GarageYrBlt,OverallQual,bc_LotArea,BsmtFinSF1,HalfBath,yeo_TotalBsmtSF,GrLivArea,LotShape,LandSlope,yeo_LotFrontage,ExterQual,log_first_FlrSF,GarageQual,bc_GrLivArea
1244,3,0,4,3.0,6,1526.0,0,1,0.0,0,0,11750,7,3.7612001156935624,1,0,20,282.3121149806687,0,2,3,3,0,0,2,4,5,0,5.3230099791384085,0,4.976733742420574,0.0,1,2005.0,7,58.92403496294751,20.0,0,402.88572277496513,1546,3,3,33.62190769996927,4,7.343426229147367,3,8.803049203514691
841,3,1,3,1.0,1,1144.0,0,47,0.0,0,0,9100,6,0.0,1,0,20,139.40581305290883,0,1,3,3,0,0,47,3,3,0,4.248495242049359,4,0.0,0.0,1,1960.0,5,54.07388276174063,0.0,0,317.9388553865682,1144,4,3,31.869513131926702,3,7.042286171939743,3,8.377824772107335
808,4,1,3,1.0,4,247.0,1,1,0.0,0,0,11851,7,4.61512051684126,1,0,50,105.79375382183011,0,1,3,3,0,0,62,4,5,606,0.0,4,0.0,0.0,1,1948.0,5,59.09338884350354,780.0,0,292.0677017573871,1633,4,3,31.515472232806285,3,6.934397209928558,3,8.881017894563627
1553,3,1,4,2.0,6,324.0,0,6,1.0,1,0,9473,7,5.356586274672012,1,0,60,217.02056012094542,0,2,3,3,0,1,6,4,5,903,0.0,4,0.0,0.0,1,2002.0,8,54.81032211727289,804.0,1,314.4358870968474,2031,4,3,33.62190769996927,4,7.028201432058005,3,9.193677376959267
806,3,0,4,2.0,1,835.0,0,4,0.0,1,0,12774,8,4.23410650459726,1,0,60,186.04940105524466,0,2,3,3,0,1,5,4,5,828,4.564348191467836,0,5.1298987149230735,0.0,1,2003.0,7,60.59728331515787,0.0,1,248.16825199854284,1663,4,3,30.803659333427245,4,6.727431724850855,3,8.906988907428865
940,3,0,3,2.0,2,1497.0,0,43,0.0,0,0,13101,10,0.0,1,0,90,216.71291953629375,0,2,6,3,0,0,43,3,3,0,4.6913478822291435,0,0.0,0.0,1,1987.0,5,61.11227734425643,231.0,0,439.71697508587823,1728,3,3,33.27373673554317,3,7.454719949364001,3,8.961762427738549
1389,4,0,3,2.0,1,816.0,1,56,0.0,0,0,6000,7,0.0,1,0,50,177.08211906845386,0,1,5,3,0,0,82,4,5,750,4.983606621708336,0,3.2188758248682006,0.0,1,1976.0,5,46.96837037948819,0.0,1,243.7119470851446,1566,4,3,24.524111984914725,3,6.704414354964107,3,8.821336223797548
317,4,2,3,1.0,3,554.0,0,57,0.0,0,0,7128,7,0.0,1,0,75,105.79375382183011,0,2,4,3,0,0,66,3,4,728,0.0,4,0.0,0.0,1,1941.0,7,49.79343546729009,364.0,0,267.3870200501367,1646,4,3,25.665491498607746,3,6.822197390620491,3,8.892327306249415
750,3,1,3,2.0,4,594.0,0,9,0.0,0,0,13383,7,2.833213344056216,1,0,20,194.28942719976277,0,2,3,3,0,0,40,3,5,0,5.176149732573829,1,0.0,0.0,1,1969.0,5,61.54940979815125,594.0,0,327.51813826821564,1404,3,2,36.36854799705893,3,7.247080584585756,3,8.666335648119023
191,3,0,4,1.0,3,144.0,0,55,0.0,0,0,9520,5,0.0,1,0,20,122.15982746867908,3000,1,2,3,0,0,55,3,3,0,4.7535901911063645,0,4.90527477843843,0.0,1,1953.0,4,54.90170679886238,767.0,0,265.7810827500116,930,4,2,31.160195076430394,3,6.835184586147301,3,8.088931706755622
304,4,0,3,2.0,1,810.0,1,4,0.0,0,0,9144,8,5.278114659230517,1,0,50,245.82309848174532,0,2,4,3,0,0,93,4,5,546,0.0,0,0.0,0.0,1,1970.0,6,54.16181308172451,0.0,0,242.3000628037661,1716,4,3,28.270628470312467,3,7.064759027791802,3,8.951799695039169
2095,3,1,0,2.0,0,0.0,0,4,0.0,0,0,12048,7,5.247024072160486,0,0,20,214.55665593376668,0,1,3,0,0,0,54,3,4,0,5.4510384535657,5,0.0,0.0,1,2002.0,5,59.420902717683454,0.0,0,0.0,1488,4,3,35.34637450025126,3,7.305188215393037,3,8.748714192774967
1043,3,1,3,2.0,5,269.0,0,59,0.0,0,0,6406,7,3.6109179126442243,1,0,70,160.8054335895988,0,1,3,3,0,1,70,3,3,690,0.0,4,0.0,0.0,1,1939.0,5,48.0238877730046,421.0,1,213.558994793209,1558,4,3,27.163588916930486,3,6.7661917146603505,3,8.814048246618261
790,3,0,3,2.0,5,664.0,0,36,1.0,0,0,10530,5,5.746203190540153,2,0,20,216.71291953629375,0,1,3,3,0,0,36,3,3,0,0.0,0,0.0,35.0,1,1979.0,6,56.79524765725129,282.0,1,281.724543919274,981,3,3,32.924431198975604,3,6.8885724595653635,3,8.163129932326807
2460,3,1,5,2.0,6,662.0,0,1,1.0,0,0,14082,7,4.394449154672439,1,0,20,261.2648197513687,0,1,1,4,0,0,1,4,5,0,6.852242569051878,4,5.968707559985366,0.0,1,2006.0,8,62.60651553292241,1558.0,1,535.3937826746231,2234,3,3,37.04504480792576,4,7.711548979629146,3,9.331269941887193
1963,3,1,3,2.0,2,763.0,1,57,0.0,0,0,10320,7,0.0,1,0,50,260.08446520574154,0,1,3,2,0,0,92,3,4,1042,0.0,4,0.0,0.0,0,2006.0,6,56.412080535541655,375.0,1,316.6264884803364,2180,4,3,28.270628470312467,3,7.037027614686276,3,9.295869403330656
2555,3,0,4,2.0,6,334.0,0,5,1.0,1,0,8158,8,4.1588830833596715,1,0,60,206.50406542634258,0,2,3,3,0,1,5,4,5,884,5.53338948872752,0,0.0,0.0,1,2003.0,7,52.11760134140281,550.0,1,259.5615800429794,1768,4,3,30.086719042903532,4,6.784457062637643,3,8.994502310096271
423,3,1,5,3.0,6,379.0,0,0,1.0,1,0,12350,8,5.288267030694535,1,0,60,301.86806430616633,0,2,3,3,0,1,0,5,5,1325,0.0,4,0.0,0.0,1,2009.0,9,59.915965423665945,986.0,1,365.3150342033933,2690,4,3,40.372187275017524,4,7.21890970761906,3,9.601361383858514
525,4,0,3,1.0,1,533.0,0,21,0.0,0,0,13825,6,3.5553480614894135,1,0,80,127.04114501149128,0,1,3,3,0,0,50,3,3,580,0.0,0,5.638354669333745,0.0,1,1958.0,5,62.22209945269382,0.0,0,174.24687339080893,1601,4,3,37.04504480792576,3,6.928537818164665,3,8.852809964591005
1340,3,0,4,1.0,6,0.0,0,36,1.0,0,0,1596,5,4.624972813284271,1,0,180,125.99875705228659,0,1,2,3,0,0,36,3,3,462,0.0,0,4.795790545596741,0.0,1,1973.0,4,29.730406648842955,462.0,0,155.6698297923318,988,4,3,12.365703222657439,3,6.26530121273771,3,8.173026055597482
1964,3,0,3,1.0,1,540.0,1,56,0.0,0,0,5000,6,0.0,1,0,50,144.8214478159757,0,1,3,3,0,0,106,3,4,551,0.0,0,0.0,0.0,1,1940.0,5,44.142539747319454,0.0,0,176.04847331444998,1440,4,3,29.36445729991204,3,6.790097235513905,2,8.702200198107269
1235,3,0,4,2.0,1,1280.0,0,16,0.0,0,0,5070,5,4.418840607796598,1,1,120,194.91997087221594,0,2,2,3,0,0,16,4,5,0,0.0,0,0.0,0.0,1,1992.0,8,44.352293492839664,0.0,0,347.30504484336916,1280,3,3,20.187306704682317,4,7.154615356913663,3,8.535721207965054
575,4,0,3,1.0,3,555.0,0,10,1.0,0,0,7000,5,0.0,6,0,30,89.21020669272829,0,1,2,3,1,0,82,3,3,0,0.0,0,0.0,40.0,0,1926.0,6,49.48893357334975,299.0,0,261.8698116608158,919,4,3,24.524111984914725,3,6.823286122355687,3,8.072421153144468
300,3,1,4,3.0,1,1376.0,0,4,0.0,0,0,2880,9,5.181783550292085,1,0,160,255.3508198979611,0,2,3,3,0,1,5,4,5,1629,0.0,3,0.0,0.0,1,2004.0,7,36.526569709955936,0.0,1,367.6277795729297,3005,4,3,17.27585170834322,4,7.226936018493289,3,9.763529511290375
1730,3,0,3,2.0,4,264.0,0,36,0.0,0,0,12735,5,0.0,1,0,20,216.71291953629375,0,1,3,3,0,0,36,3,3,0,0.0,0,5.37989735354046,0.0,1,1980.0,4,60.535264540530676,600.0,0,254.92812560621095,864,3,3,32.924431198975604,3,6.761572768804055,3,7.9869374595018074
1347,3,0,4,2.0,1,1195.0,0,12,0.0,1,0,16770,7,4.406719247264253,1,0,60,188.59342761563244,0,2,4,3,0,1,12,3,4,644,3.4339872044851463,0,0.0,0.0,1,1998.0,7,66.36682551028188,0.0,1,329.0349971201009,1839,2,3,27.534120804530048,4,7.085901464365611,3,9.050916250327587
1344,3,1,4,2.0,6,280.0,0,5,0.0,1,0,8740,8,3.8918202981106265,1,0,60,172.2359828506172,0,2,4,3,0,1,5,4,5,1131,0.0,4,5.579729825986222,0.0,1,2002.0,7,53.34333135870987,574.0,1,252.60274389746863,1995,3,3,29.90666036374912,4,6.761572768804055,3,9.167917070522542
1128,3,0,3,2.0,2,0.0,0,40,0.0,1,0,8814,7,3.713572066704308,1,0,60,183.4974849769752,0,1,4,3,0,1,40,3,5,732,0.0,0,0.0,0.0,1,1968.0,5,53.495152367742,732.0,1,223.7323865702934,1464,4,3,32.924431198975604,3,6.595780513961311,3,8.725638690529028
583,3,0,4,2.0,1,858.0,0,1,0.0,1,0,8125,7,3.9889840465642745,1,0,60,228.6395831311009,0,2,3,3,0,1,1,4,5,858,0.0,0,0.0,0.0,1,2005.0,6,52.04633860603887,0.0,1,253.53359739303303,1716,4,3,30.086719042903532,4,6.754604099487962,3,8.951799695039169
2572,3,0,3,1.0,1,484.0,0,57,0.0,0,0,17808,4,0.0,1,0,20,139.40581305290883,0,1,2,3,0,0,61,3,3,0,0.0,0,0.0,0.0,0,1946.0,4,67.70861032700235,0.0,0,161.48790896911632,1242,4,3,36.707281889395105,3,7.124478262493424,3,8.493275210101704
2560,3,0,4,2.0,6,72.0,0,8,1.0,0,0,2160,5,0.0,1,0,160,180.93752026799237,0,2,3,3,0,0,9,4,5,720,5.37989735354046,0,3.044522437723423,0.0,1,1999.0,7,33.05485166742852,600.0,1,209.15839560567875,1404,4,3,13.75462600560351,4,6.52795791762255,3,8.666335648119023
2058,3,0,4,1.0,6,27.0,0,37,1.0,0,0,1533,4,4.584967478670572,1,0,180,125.99875705228659,0,1,2,3,0,0,37,3,3,462,0.0,0,4.727387818712341,0.0,1,1970.0,4,29.31161951341128,503.0,0,173.47320090896943,992,4,3,12.365703222657439,3,6.272877006546167,3,8.178651055015496
2437,3,0,4,2.0,6,598.0,0,17,1.0,0,0,9248,6,3.295836866004329,1,0,20,160.8054335895988,0,2,3,3,0,0,17,4,4,0,4.672828834461906,0,4.795790545596741,0.0,1,1992.0,6,54.36850796239688,560.0,0,320.9952907400155,1167,3,3,29.90666036374912,3,7.062191632286556,3,8.405743056233646
2398,4,1,4,2.0,1,710.0,0,3,0.0,0,0,11275,11,0.0,1,0,80,213.01346274009347,0,2,5,3,0,0,43,4,5,1080,5.707110264748875,4,5.484796933490655,0.0,1,1961.0,7,58.11397793836595,0.0,1,218.41963639573268,2978,4,3,40.700121823304535,4,7.5485559791698735,3,9.75027963420809
147,3,1,3,1.0,5,462.0,0,31,1.0,0,0,7514,6,0.0,3,0,20,127.04114501149128,0,1,3,3,0,0,39,3,3,0,0.0,3,0.0,108.0,1,1974.0,5,50.68970679328996,373.0,0,273.10113915917105,1387,4,3,30.086719042903532,3,7.234898420314831,3,8.64909422523187
2136,4,0,3,1.0,1,816.0,1,53,0.0,0,0,16466,8,0.0,1,0,50,127.04114501149128,0,1,3,3,0,0,53,3,3,521,0.0,0,4.804021044733257,0.0,1,1955.0,5,65.96317154127446,0.0,1,243.7119470851446,1393,3,3,27.90312344068955,3,6.77078942390898,3,8.655202292919528
2320,3,1,4,2.0,1,1344.0,0,11,0.0,0,0,11875,7,0.0,1,0,20,250.0015833341235,0,2,3,3,0,0,11,3,5,0,0.0,4,5.796057750765372,0.0,1,2001.0,5,59.133486578839545,0.0,0,360.88858521951744,1344,4,3,33.27373673554317,3,7.203405521083095,3,8.60456897194043
266,3,2,3,2.0,2,285.0,0,40,1.0,0,0,11777,6,4.23410650459726,5,0,80,213.01346274009347,0,1,3,3,0,0,40,3,5,0,4.584967478670572,2,5.081404364984463,551.0,1,1966.0,5,58.969404649073496,328.0,0,322.30274802061444,1320,3,3,40.700121823304535,3,7.1853870155804165,3,8.57912430512245
821,3,0,3,1.0,5,572.0,0,55,1.0,0,0,8128,6,0.0,1,0,20,125.99875705228659,0,1,3,3,0,0,55,3,4,0,4.394449154672439,0,0.0,0.0,1,1954.0,6,52.052825179993064,490.0,0,299.87057643755463,1062,3,3,25.665491498607746,3,6.967909201801884,3,8.273743373521626
796,3,2,5,2.0,6,90.0,0,3,1.0,1,0,8010,8,3.8918202981106265,1,0,60,209.29940968584273,0,2,3,3,0,1,4,4,5,976,0.0,4,0.0,0.0,1,2003.0,8,51.79644609962545,964.0,1,298.0920159403534,2048,3,3,32.924431198975604,4,6.977281341630747,3,9.205691208871068
848,3,2,4,3.0,6,282.0,0,9,1.0,1,0,12720,10,3.4339872044851463,1,0,60,286.3628325586089,0,2,4,3,0,1,9,4,5,1221,5.017279836814924,3,5.53338948872752,0.0,1,2000.0,8,60.511376694350574,1173.0,1,384.1226862479303,2687,4,3,43.93580340653916,4,7.290292882446597,3,9.599731634331555
1230,3,0,3,2.0,2,0.0,0,39,0.0,0,0,2368,7,3.6109179126442243,1,1,160,173.8547455248797,0,1,3,3,0,1,39,3,3,600,5.746203190540153,0,0.0,0.0,1,1970.0,5,34.12996827746697,765.0,1,231.6375476454143,1365,4,3,13.75462600560351,3,6.639875833826536,3,8.626480676596492
2173,3,1,3,1.0,4,336.0,1,13,0.0,0,0,11700,7,3.713572066704308,1,0,50,105.79375382183011,0,2,4,3,0,0,71,4,5,673,0.0,4,0.0,0.0,1,1937.0,5,58.83982902405307,606.0,0,272.87320691615224,1938,3,2,31.869513131926702,3,7.142827401161621,3,9.12621056250149
2020,3,1,5,3.0,1,1802.0,0,1,0.0,0,0,13615,7,4.663439094112067,1,0,20,295.86020418441956,0,2,3,3,0,0,1,5,5,0,6.236369590203704,4,5.0689042022202315,0.0,1,2006.0,9,61.90435261696484,0.0,1,454.44932797808667,1802,3,2,40.043418168735606,5,7.496652438168283,3,9.021781420376382
1592,3,1,3,2.0,5,0.0,0,10,1.0,1,0,11419,6,0.0,1,0,60,164.08952382588677,0,1,3,3,0,1,61,3,5,726,0.0,4,0.0,0.0,1,1948.0,7,58.36197068985298,699.0,1,215.7499906212027,1527,4,3,34.65979590864584,3,6.68586094706836,3,8.78546671106311
2427,4,0,3,1.0,6,282.0,0,25,0.0,0,0,6490,4,0.0,1,0,20,114.39852397412274,0,1,2,3,0,0,25,3,5,0,0.0,0,5.755742213586912,0.0,1,1983.0,5,48.23653809623355,534.0,0,243.7119470851446,816,4,3,27.90312344068955,3,6.704414354964107,3,7.907988561169431
1283,3,0,3,2.0,5,196.0,0,3,1.0,0,0,8125,5,0.0,3,0,20,216.71291953629375,0,1,3,3,0,0,43,3,5,0,0.0,0,5.455321115357702,456.0,1,1978.0,5,52.04633860603887,260.0,0,266.01066484166813,925,4,3,30.086719042903532,4,6.829793737512425,3,8.081450086502755
2179,3,1,3,2.0,1,851.0,0,15,0.0,0,0,7230,8,0.0,1,0,70,114.39852397412274,0,2,4,3,0,0,80,4,4,851,0.0,3,5.676753802268282,0.0,1,1927.0,7,50.03342766883563,0.0,1,251.90398678822925,1718,4,3,28.270628470312467,3,6.7650389767805414,3,8.953464747475175
1295,3,1,4,3.0,6,257.0,0,8,1.0,1,0,10316,7,5.220355825078324,1,0,60,294.7127253842353,0,2,3,3,0,1,8,4,5,873,0.0,3,0.0,0.0,1,2000.0,7,56.404730751337304,735.0,1,284.2072516666191,1865,3,3,31.869513131926702,4,6.899723107284872,3,9.071057384894127
2303,4,0,0,1.0,0,0.0,0,3,0.0,0,0,8777,5,0.0,0,0,30,105.79375382183011,0,1,2,0,1,0,65,3,3,0,0.0,0,0.0,0.0,0,1945.0,3,53.419350926205595,0.0,0,0.0,640,4,2,30.803659333427245,3,6.461468176353717,3,7.574828970481241
1021,3,1,4,3.0,6,1093.0,0,8,1.0,1,0,13650,7,4.875197323201151,1,0,60,270.66486276057,0,2,3,3,0,1,8,4,5,563,5.4510384535657,5,5.476463551931511,0.0,1,2002.0,8,61.95754130040477,578.0,1,428.27619200085195,2250,4,3,43.6156643433144,4,7.430707082545968,3,9.341602602866944
2494,3,1,4,2.0,1,884.0,0,9,0.0,1,0,9505,8,3.8918202981106265,1,0,60,171.9118183884151,0,2,3,3,0,1,9,4,5,1151,5.198497031265826,4,4.976733742420574,0.0,1,2001.0,7,54.87257495255042,0.0,1,259.5615800429794,2035,3,3,29.90666036374912,4,6.784457062637643,3,9.19651275025868
301,3,0,3,1.0,2,588.0,1,57,0.0,0,0,9439,6,0.0,1,0,50,75.81971514803068,0,1,2,3,0,0,77,3,4,336,0.0,0,0.0,0.0,1,1957.0,5,54.74402122075091,324.0,0,266.01066484166813,1248,4,3,25.286793167264346,3,6.815639990074331,2,8.500058718294657
2053,3,0,3,1.0,1,735.0,1,57,0.0,0,0,10134,5,3.6888794541139363,1,0,50,105.79375382183011,0,1,2,3,0,0,67,3,4,299,0.0,0,0.0,0.0,1,1940.0,5,56.06824020923195,0.0,0,224.45416569933084,1034,4,3,28.270628470312467,3,6.5998704992128365,3,8.236443790781914
1846,3,0,4,2.0,6,1145.0,0,15,1.0,0,0,8012,5,0.0,1,1,120,202.1386210728791,0,2,2,3,0,0,15,4,4,0,0.0,0,0.0,0.0,1,1992.0,6,51.80081288325432,430.0,0,408.8145708419379,1575,4,3,24.524111984914725,4,7.362010551259734,3,8.829492950212675
1020,3,2,4,2.0,1,792.0,0,56,0.0,0,0,11435,7,0.0,1,0,70,160.8054335895988,0,1,3,3,0,1,77,4,2,725,0.0,4,0.0,0.0,1,1931.0,8,58.38939359164554,0.0,0,238.0507867920489,1517,3,2,31.869513131926702,3,6.674561391814426,3,8.776128933404012
555,3,1,4,2.0,6,254.0,0,13,1.0,1,0,9085,7,4.634728988229636,1,0,60,238.3210928366271,0,2,3,3,0,1,14,4,5,967,5.659482215759621,3,5.6937321388027,0.0,1,1995.0,7,54.043840287463574,816.0,1,301.6462496190939,2061,4,3,35.00360872335617,4,6.9975959829819265,3,9.214814367243699
2127,3,0,4,2.0,6,612.0,0,10,0.0,1,0,13869,6,4.330733340286331,1,0,60,156.84439514199954,0,2,3,3,0,1,10,3,4,676,0.0,0,0.0,0.0,1,1997.0,6,62.28825745306645,182.0,0,238.52394893745992,1470,2,3,29.90666036374912,3,6.677083461247136,3,8.731441144029995
929,3,1,4,2.0,1,1375.0,0,2,0.0,0,0,3072,6,3.044522437723423,1,1,120,160.14680362443042,0,2,2,3,0,0,2,4,5,0,2.9444389791664403,3,4.976733742420574,0.0,1,2004.0,7,37.35005655920929,0.0,0,367.4176952474481,1414,4,3,21.79441899048441,4,7.254177846456518,3,8.676385051954808
2407,3,1,3,4.0,1,892.0,1,58,0.0,0,0,10836,7,0.0,1,0,50,470.5414344958606,0,1,3,3,0,0,86,3,5,182,0.0,4,0.0,0.0,0,1968.0,5,57.34436100086412,0.0,0,261.40861264491576,1436,4,3,28.270628470312467,3,7.134093721192866,2,8.698257664659147
2269,3,1,5,3.0,6,165.0,0,3,1.0,1,0,12151,9,4.1588830833596715,1,0,60,340.9877690934733,0,2,3,3,0,1,3,5,5,917,5.910796644040527,4,5.262690188904886,0.0,1,2005.0,9,59.59068943373306,1249.0,1,375.5868417139901,2331,3,3,42.65078535290586,4,7.254177846456518,3,9.392861437951213
2006,4,1,3,2.0,5,264.0,0,46,0.0,0,0,8243,5,0.0,1,0,20,278.8295651031272,0,1,3,3,0,0,46,3,5,0,4.04305126783455,2,5.14166355650266,0.0,1,1985.0,5,52.30025645528184,700.0,0,277.8757787533771,964,3,3,33.96896263462039,3,6.871091294610546,3,8.13881376197301
1156,3,2,3,2.0,3,352.0,0,51,1.0,0,0,11900,6,0.0,1,0,20,179.65446831756094,0,1,3,3,0,0,51,3,3,0,5.961005339623274,4,0.0,0.0,1,1957.0,6,59.175196356903044,1040.0,1,370.98466942205226,1392,3,3,35.34637450025126,3,7.238496840894365,3,8.65418602313614
2425,2,0,0,0.0,0,0.0,0,60,0.0,0,0,5600,7,0.0,0,0,190,0.0,3500,2,3,0,0,1,80,2,2,720,0.0,0,0.0,0.0,0,1930.0,4,45.87970384548525,0.0,0,0.0,1092,4,3,31.869513131926702,2,5.918893854273146,0,8.312682258123306
1353,3,0,3,1.0,5,724.0,0,52,0.0,0,0,8475,4,0.0,1,0,20,121.10814712115918,0,1,2,3,0,0,52,3,5,0,0.0,0,0.0,0.0,1,1956.0,4,52.79234990325837,228.0,0,275.15019197641993,952,3,3,32.924431198975604,3,6.858565034791365,3,8.12140236371481
368,3,0,4,2.0,1,1218.0,0,2,0.0,0,0,9605,6,5.187385805840755,1,0,20,216.71291953629375,0,1,3,3,0,0,2,4,5,0,0.0,0,0.0,0.0,1,2007.0,7,55.06619901231108,0.0,1,334.0055483510519,1218,4,3,35.34637450025126,4,7.1049654482698426,3,8.465825479373706
142,3,0,3,2.0,2,1098.0,0,1,0.0,0,0,8393,8,4.007333185232471,1,0,90,220.39813927203238,0,2,4,3,0,0,47,3,5,0,4.812184355372417,0,5.60947179518496,0.0,1,2005.0,5,52.61948166517242,528.0,0,419.18446254104936,1712,4,3,31.869513131926702,3,7.445417556701687,3,8.948464040282525
631,3,0,3,1.0,4,0.0,0,50,1.0,0,0,7931,6,0.0,1,0,20,245.82309848174532,0,1,3,3,0,0,50,3,3,0,0.0,0,0.0,0.0,1,1959.0,5,51.62336040111071,1148.0,0,318.81294174282687,1148,4,3,31.869513131926702,3,7.045776576879511,3,8.382718291474086
1803,3,1,3,1.0,2,808.0,1,60,0.0,0,0,5000,6,0.0,1,0,50,129.81149946212278,0,2,3,3,0,0,86,4,3,665,0.0,4,0.0,0.0,1,1924.0,5,44.142539747319454,218.0,0,291.8439278230583,1691,4,3,24.524111984914725,3,6.933423025730715,3,8.93082919251294
35,3,1,4,3.0,6,1258.0,0,2,1.0,0,0,11896,6,3.8918202981106265,1,0,20,242.2287038290101,0,2,3,3,0,0,2,4,5,0,4.110873864173311,3,4.61512051684126,0.0,1,2008.0,7,59.168526808758934,78.0,0,359.19840305086416,1346,3,3,38.05264618669602,4,7.204892510204673,3,8.606669792479462
1908,3,1,4,2.0,6,692.0,0,20,1.0,0,0,12680,6,3.8918202981106265,1,0,20,201.8259914428329,0,2,2,4,0,0,20,5,5,0,4.634728988229636,5,0.0,0.0,1,1988.0,7,60.44758175696528,983.0,0,429.08177102588434,1688,3,3,29.36445729991204,4,7.431299675155903,3,8.928292925512036
2121,4,0,3,1.0,5,288.0,0,14,1.0,0,0,7791,6,0.0,1,0,20,127.04114501149128,0,1,3,3,0,0,46,4,5,0,0.0,0,0.0,0.0,1,1963.0,5,51.31371706033644,624.0,0,266.01066484166813,912,3,3,32.57397198464001,4,6.815639990074331,3,8.06181619487833
1790,3,1,3,1.0,3,0.0,0,21,1.0,0,0,9600,6,0.0,2,0,20,140.0853316627052,0,2,3,3,0,0,51,3,4,0,5.214935757608986,4,5.66988092298052,620.0,1,1958.0,6,55.05655052820541,620.0,0,338.7410746940788,1632,4,3,35.34637450025126,3,7.397561535524052,3,8.880144393067052
384,3,2,3,2.0,5,630.0,0,34,0.0,0,0,19508,6,4.6913478822291435,1,0,20,187.95815213364466,0,2,3,3,0,0,34,3,3,0,4.976733742420574,3,4.770684624465665,0.0,1,1974.0,6,69.79537419274337,800.0,0,378.92417310274374,1430,4,3,40.372187275017524,3,7.265429723253953,3,8.69232421710014
1787,3,0,3,2.0,1,630.0,0,37,0.0,0,0,2016,6,0.0,1,1,160,173.8547455248797,0,2,3,3,0,1,37,3,3,672,5.720311776607412,0,0.0,0.0,1,1970.0,5,32.26846759096924,0.0,1,198.78973514632168,1302,4,3,13.75462600560351,3,6.4457198193855785,3,8.559750098455853
1081,3,0,3,1.0,2,408.0,1,59,0.0,0,0,3500,5,3.58351893845611,1,0,50,105.79375382183011,0,1,2,3,0,0,62,3,3,564,0.0,0,0.0,0.0,1,1948.0,5,39.06690375204821,312.0,1,220.83885784791423,1284,4,3,24.524111984914725,3,6.579251212010101,3,8.54011919624192
2054,3,1,3,2.0,5,1012.0,0,36,0.0,0,0,13001,6,0.0,4,0,20,324.51431376020895,0,2,2,3,0,0,36,3,3,0,5.176149732573829,3,0.0,121.0,1,1971.0,6,60.95572603817929,492.0,0,418.98181237603336,1220,3,3,50.807859538295645,3,7.106606137727303,3,8.468132536715753
2268,3,2,3,2.0,2,91.0,0,55,1.0,0,0,17500,6,5.308267697401205,4,0,20,216.71291953629375,0,1,3,3,0,0,55,3,5,0,6.042632833682381,4,0.0,435.0,1,1954.0,6,67.31616138517944,784.0,1,353.69013966414866,1906,4,2,42.003724614378015,3,7.552762084214147,3,9.10228160669027
2230,3,0,2,0.0,1,600.0,0,59,0.0,0,0,7627,8,0.0,1,0,190,0.0,0,2,4,1,0,1,89,2,4,600,0.0,0,0.0,0.0,0,1920.0,4,50.94612983139827,0.0,0,191.29232424950482,1701,4,3,29.36445729991204,2,7.00397413672268,0,8.939252586667896
1216,3,1,4,2.0,5,98.0,0,12,0.0,1,0,10179,7,3.4339872044851463,1,0,60,183.4974849769752,0,2,3,3,0,1,12,3,5,663,0.0,3,5.53338948872752,0.0,1,1997.0,6,56.15181930455758,847.0,1,273.5568473533731,1608,3,3,38.05264618669602,3,6.851184927493743,3,8.859026027156368
238,3,0,4,1.0,3,384.0,0,58,0.0,0,0,6292,4,4.955827057601261,1,0,30,75.81971514803068,0,1,2,3,1,0,78,3,3,0,0.0,0,0.0,0.0,1,1925.0,6,47.73222894440496,384.0,0,232.35251112206217,790,4,3,25.286793167264346,3,6.672032945461067,2,7.863358355476898
2553,3,0,3,2.0,3,323.0,0,58,0.0,0,0,13070,5,0.0,1,0,20,186.68614124996066,0,1,2,3,0,0,58,3,3,0,0.0,0,0.0,0.0,1,1951.0,5,61.06383381475502,308.0,0,199.0383052315675,1112,4,3,30.803659333427245,3,7.013915474810528,3,8.338079665840793
1623,3,0,3,2.0,4,192.0,0,5,1.0,0,0,9764,5,0.0,1,0,20,177.08211906845386,0,1,3,3,0,0,41,4,5,0,0.0,0,0.0,0.0,1,1967.0,5,55.37125152729413,702.0,0,261.8698116608158,894,3,3,27.163588916930486,3,6.795705775173514,3,8.034186313440326
1688,3,1,4,2.0,6,455.0,0,12,0.0,0,0,8076,6,3.295836866004329,1,0,20,161.46345484811178,0,2,3,3,0,0,13,3,4,0,4.727387818712341,3,0.0,0.0,1,1993.0,6,51.94015937194308,705.0,0,321.4312718276804,1169,3,3,29.90666036374912,3,7.063903961472068,3,8.408145918718633
2061,3,0,3,1.0,3,818.0,0,46,0.0,0,0,11600,7,3.828641396489095,1,0,20,124.25710492549855,0,1,3,3,0,0,46,3,3,0,5.170483995038151,0,0.0,0.0,1,1960.0,6,58.670678432655265,565.0,1,369.0974493267499,1383,4,3,35.34637450025126,3,7.232010331664759,3,8.645008189216357
